동별,연령별,시점,남자,여자
종로5.6가동,60~64세,2023. 3/4,4,3
종로5.6가동,65~69세,2020. 3/4,2,2
종로5.6가동,65~69세,2022. 3/4,5,4
종로5.6가동,65~69세,2023. 3/4,4,3
종로5.6가동,70~74세,2020. 3/4,0,0
종로5.6가동,70~74세,2022. 3/4,0,0
종로5.6가동,70~74세,2023. 3/4,0,1
종로5.6가동,75~79세,2020. 3/4,0,0
종로5.6가동,75~79세,2022. 3/4,0,0
종로5.6가동,75~79세,2023. 3/4,0,0
종로5.6가동,80~84세,2020. 3/4,0,0
종로5.6가동,80~84세,2022. 3/4,0,0
종로5.6가동,80~84세,2023. 3/4,0,0
종로5.6가동,85~89세,2020. 3/4,0,1
종로5.6가동,85~89세,2022. 3/4,0,0
종로5.6가동,85~89세,2023. 3/4,0,0
종로5.6가동,90~94세,2020. 3/4,0,0
종로5.6가동,90~94세,2022. 3/4,0,1
종로5.6가동,90~94세,2023. 3/4,0,1
종로5.6가동,95~99세,2020. 3/4,0,0
종로5.6가동,95~99세,2022. 3/4,0,0
종로5.6가동,95~99세,2023. 3/4,0,0
종로5.6가동,100세 이상,2020. 3/4,0,0
종로5.6가동,100세 이상,2022. 3/4,0,0
종로5.6가동,100세 이상,2023. 3/4,0,0
이화동,0~4세,2020. 3/4,3,5
이화동,0~4세,2022. 3/4,3,0
이화동,0~4세,2023. 3/4,3,1
이화동,5~9세,2020. 3/4,2,3
이화동,5~9세,2022. 3/4,0,5
이화동,5~9세,2023. 3/4,2,3
이화동,10~14세,2020. 3/4,0,0
이화동,10~14세,2022. 3/4,2,0
이화동,10~14세,2023. 3/4,1,0
이화동,15~19세,2020. 3/4,15,40
이화동,15~19세,2022. 3/4,5,9
이화동,15~19세,2023. 3/4,3,15
이화동,20~24세,2020. 3/4,72,179
이화동,20~24세,2022. 3/4,72,140
이화동,20~24세,2023. 3/4,72,158
이화동,25~29세,2020. 3/4,31,58
이화동,25~29세,2022. 3/4,40,69
이화동,25~29세,2023. 3/4,68,85
이화동,30~34세,2020. 3/4,24,33
이화동,30~34세,2022. 3/4,17,34
이화동,30~34세,2023. 3/4,32,33
이화동,35~39세,2020. 3/4,17,10
이화동,35~39세,2022. 3/4,16,17
이화동,35~39세,2023. 3/4,19,17
이화동,40~44세,2020. 3/4,9,7
이화동,40~44세,2022. 3/4,6,5
이화동,40~44세,2023. 3/4,9,7
이화동,45~49세,2020. 3/4,3,5
이화동,45~49세,2022. 3/4,6,3
이화동,45~49세,2023. 3/4,6,3
이화동,50~54세,2020. 3/4,5,6
이화동,50~54세,2022. 3/4,6,5
이화동,50~54세,2023. 3/4,8,6
이화동,55~59세,2020. 3/4,8,8
이화동,55~59세,2022. 3/4,5,8
이화동,55~59세,2023. 3/4,6,7
이화동,60~64세,2020. 3/4,0,2
이화동,60~64세,2022. 3/4,1,2
이화동,60~64세,2023. 3/4,1,4
이화동,65~69세,2020. 3/4,3,2
이화동,65~69세,2022. 3/4,0,2
이화동,65~69세,2023. 3/4,2,4
이화동,70~74세,2020. 3/4,0,0
이화동,70~74세,2022. 3/4,1,2
이화동,70~74세,2023. 3/4,1,2
이화동,75~79세,2020. 3/4,0,0
이화동,75~79세,2022. 3/4,0,0
이화동,75~79세,2023. 3/4,0,0
이화동,80~84세,2020. 3/4,0,0
이화동,80~84세,2022. 3/4,0,0
이화동,80~84세,2023. 3/4,0,0
이화동,85~89세,2020. 3/4,0,0
이화동,85~89세,2022. 3/4,0,0
이화동,85~89세,2023. 3/4,0,0
이화동,90~94세,2020. 3/4,0,0
이화동,90~94세,2022. 3/4,0,0
이화동,90~94세,2023. 3/4,0,0
이화동,95~99세,2020. 3/4,0,0
이화동,95~99세,2022. 3/4,0,0
이화동,95~99세,2023. 3/4,0,0
이화동,100세 이상,2020. 3/4,0,0
이화동,100세 이상,2022. 3/4,0,0
이화동,100세 이상,2023. 3/4,0,0
창신1동,0~4세,2020. 3/4,3,5
창신1동,0~4세,2022. 3/4,3,3
창신1동,0~4세,2023. 3/4,3,5
창신1동,5~9세,2020. 3/4,7,8
창신1동,5~9세,2022. 3/4,5,2
창신1동,5~9세,2023. 3/4,2,3
창신1동,10~14세,2020. 3/4,2,2
창신1동,10~14세,2022. 3/4,1,1
창신1동,10~14세,2023. 3/4,3,2
창신1동,15~19세,2020. 3/4,10,22
창신1동,15~19세,2022. 3/4,6,9
창신1동,15~19세,2023. 3/4,4,9
창신1동,20~24세,2020. 3/4,106,118
창신1동,20~24세,2022. 3/4,88,89
창신1동,20~24세,2023. 3/4,87,91
창신1동,25~29세,2020. 3/4,62,45
창신1동,25~29세,2022. 3/4,73,90
창신1동,25~29세,2023. 3/4,91,104
창신1동,30~34세,2020. 3/4,45,28
창신1동,30~34세,2022. 3/4,37,26
창신1동,30~34세,2023. 3/4,43,29
창신1동,35~39세,2020. 3/4,31,23
창신1동,35~39세,2022. 3/4,32,23
창신1동,35~39세,2023. 3/4,35,28
창신1동,40~44세,2020. 3/4,27,13
창신1동,40~44세,2022. 3/4,21,14
창신1동,40~44세,2023. 3/4,30,21
창신1동,45~49세,2020. 3/4,23,27
창신1동,45~49세,2022. 3/4,19,15
창신1동,45~49세,2023. 3/4,25,14
창신1동,50~54세,2020. 3/4,51,46
창신1동,50~54세,2022. 3/4,23,27
창신1동,50~54세,2023. 3/4,23,27
창신1동,55~59세,2020. 3/4,47,64
창신1동,55~59세,2022. 3/4,39,36
창신1동,55~59세,2023. 3/4,29,29
창신1동,60~64세,2020. 3/4,24,22
창신1동,60~64세,2022. 3/4,17,19
창신1동,60~64세,2023. 3/4,23,17
창신1동,65~69세,2020. 3/4,2,6
창신1동,65~69세,2022. 3/4,4,4
창신1동,65~69세,2023. 3/4,2,6
창신1동,70~74세,2020. 3/4,0,0
창신1동,70~74세,2022. 3/4,0,2
창신1동,70~74세,2023. 3/4,2,3
창신1동,75~79세,2020. 3/4,0,0
창신1동,75~79세,2022. 3/4,0,0
창신1동,75~79세,2023. 3/4,0,0
창신1동,80~84세,2020. 3/4,0,0
창신1동,80~84세,2022. 3/4,0,0
창신1동,80~84세,2023. 3/4,0,0
창신1동,85~89세,2020. 3/4,1,0
창신1동,85~89세,2022. 3/4,0,0
창신1동,85~89세,2023. 3/4,0,0
창신1동,90~94세,2020. 3/4,0,0
창신1동,90~94세,2022. 3/4,1,0
창신1동,90~94세,2023. 3/4,1,0
창신1동,95~99세,2020. 3/4,0,0
창신1동,95~99세,2022. 3/4,0,0
창신1동,95~99세,2023. 3/4,0,0
창신1동,100세 이상,2020. 3/4,0,0
창신1동,100세 이상,2022. 3/4,0,0
창신1동,100세 이상,2023. 3/4,0,0
창신2동,0~4세,2020. 3/4,8,5
창신2동,0~4세,2022. 3/4,8,11
창신2동,0~4세,2023. 3/4,13,10
창신2동,5~9세,2020. 3/4,6,10
창신2동,5~9세,2022. 3/4,4,5
창신2동,5~9세,2023. 3/4,5,5
창신2동,10~14세,2020. 3/4,4,4
창신2동,10~14세,2022. 3/4,3,5
창신2동,10~14세,2023. 3/4,2,4
창신2동,15~19세,2020. 3/4,20,21
창신2동,15~19세,2022. 3/4,7,9
창신2동,15~19세,2023. 3/4,5,9
창신2동,20~24세,2020. 3/4,153,169
창신2동,20~24세,2022. 3/4,142,172
창신2동,20~24세,2023. 3/4,142,156
창신2동,25~29세,2020. 3/4,86,63
창신2동,25~29세,2022. 3/4,122,110
창신2동,25~29세,2023. 3/4,125,136
창신2동,30~34세,2020. 3/4,52,39
창신2동,30~34세,2022. 3/4,51,39
창신2동,30~34세,2023. 3/4,60,40
창신2동,35~39세,2020. 3/4,46,29
창신2동,35~39세,2022. 3/4,36,21
창신2동,35~39세,2023. 3/4,41,23
창신2동,40~44세,2020. 3/4,30,29
창신2동,40~44세,2022. 3/4,36,18
창신2동,40~44세,2023. 3/4,33,25
창신2동,45~49세,2020. 3/4,42,38
창신2동,45~49세,2022. 3/4,17,21
창신2동,45~49세,2023. 3/4,20,19
창신2동,50~54세,2020. 3/4,49,64
창신2동,50~54세,2022. 3/4,26,43
창신2동,50~54세,2023. 3/4,32,36
창신2동,55~59세,2020. 3/4,54,93
창신2동,55~59세,2022. 3/4,23,59
창신2동,55~59세,2023. 3/4,22,36
창신2동,60~64세,2020. 3/4,27,51
창신2동,60~64세,2022. 3/4,21,27
창신2동,60~64세,2023. 3/4,18,32
창신2동,65~69세,2020. 3/4,8,5
창신2동,65~69세,2022. 3/4,7,14
창신2동,65~69세,2023. 3/4,13,17
창신2동,70~74세,2020. 3/4,4,6
창신2동,70~74세,2022. 3/4,4,6
창신2동,70~74세,2023. 3/4,6,6
창신2동,75~79세,2020. 3/4,3,2
창신2동,75~79세,2022. 3/4,3,2
창신2동,75~79세,2023. 3/4,2,2
창신2동,80~84세,2020. 3/4,2,1
창신2동,80~84세,2022. 3/4,1,1
창신2동,80~84세,2023. 3/4,2,0
창신2동,85~89세,2020. 3/4,0,0
창신2동,85~89세,2022. 3/4,2,1
창신2동,85~89세,2023. 3/4,2,1
창신2동,90~94세,2020. 3/4,0,0
창신2동,90~94세,2022. 3/4,0,0
창신2동,90~94세,2023. 3/4,0,0
창신2동,95~99세,2020. 3/4,0,0
창신2동,95~99세,2022. 3/4,0,0
창신2동,95~99세,2023. 3/4,0,0
창신2동,100세 이상,2020. 3/4,0,0
창신2동,100세 이상,2022. 3/4,0,0
창신2동,100세 이상,2023. 3/4,0,0
창신3동,0~4세,2020. 3/4,1,6
창신3동,0~4세,2022. 3/4,1,2
창신3동,0~4세,2023. 3/4,1,1
창신3동,5~9세,2020. 3/4,1,2
창신3동,5~9세,2022. 3/4,3,2
창신3동,5~9세,2023. 3/4,2,3
창신3동,10~14세,2020. 3/4,1,4
창신3동,10~14세,2022. 3/4,1,2
창신3동,10~14세,2023. 3/4,1,1
창신3동,15~19세,2020. 3/4,0,2
창신3동,15~19세,2022. 3/4,1,1
창신3동,15~19세,2023. 3/4,1,1
창신3동,20~24세,2020. 3/4,38,18
창신3동,20~24세,2022. 3/4,21,17
창신3동,20~24세,2023. 3/4,23,16
창신3동,25~29세,2020. 3/4,12,10
창신3동,25~29세,2022. 3/4,20,11
창신3동,25~29세,2023. 3/4,22,15
창신3동,30~34세,2020. 3/4,9,10
창신3동,30~34세,2022. 3/4,4,9
창신3동,30~34세,2023. 3/4,9,14
창신3동,35~39세,2020. 3/4,7,8
창신3동,35~39세,2022. 3/4,5,7
창신3동,35~39세,2023. 3/4,4,10
창신3동,40~44세,2020. 3/4,12,6
창신3동,40~44세,2022. 3/4,7,8
창신3동,40~44세,2023. 3/4,9,9
창신3동,45~49세,2020. 3/4,7,5
창신3동,45~49세,2022. 3/4,6,1
창신3동,45~49세,2023. 3/4,7,1
창신3동,50~54세,2020. 3/4,7,2
창신3동,50~54세,2022. 3/4,6,2
창신3동,50~54세,2023. 3/4,8,4
창신3동,55~59세,2020. 3/4,4,4
창신3동,55~59세,2022. 3/4,3,3
창신3동,55~59세,2023. 3/4,0,3
창신3동,60~64세,2020. 3/4,2,4
창신3동,60~64세,2022. 3/4,1,1
창신3동,60~64세,2023. 3/4,2,0
창신3동,65~69세,2020. 3/4,0,0
창신3동,65~69세,2022. 3/4,0,1
창신3동,65~69세,2023. 3/4,0,1
창신3동,70~74세,2020. 3/4,1,1
창신3동,70~74세,2022. 3/4,1,0
창신3동,70~74세,2023. 3/4,0,0
창신3동,75~79세,2020. 3/4,0,0
창신3동,75~79세,2022. 3/4,0,0
창신3동,75~79세,2023. 3/4,1,0
창신3동,80~84세,2020. 3/4,1,0
창신3동,80~84세,2022. 3/4,1,0
창신3동,80~84세,2023. 3/4,1,0
창신3동,85~89세,2020. 3/4,0,0
창신3동,85~89세,2022. 3/4,0,0
창신3동,85~89세,2023. 3/4,0,0
창신3동,90~94세,2020. 3/4,0,0
창신3동,90~94세,2022. 3/4,0,0
창신3동,90~94세,2023. 3/4,0,0
창신3동,95~99세,2020. 3/4,0,0
창신3동,95~99세,2022. 3/4,0,0
창신3동,95~99세,2023. 3/4,0,0
창신3동,100세 이상,2020. 3/4,0,0
창신3동,100세 이상,2022. 3/4,0,0
창신3동,100세 이상,2023. 3/4,0,0
숭인1동,0~4세,2020. 3/4,2,5
숭인1동,0~4세,2022. 3/4,2,1
숭인1동,0~4세,2023. 3/4,6,4
숭인1동,5~9세,2020. 3/4,3,5
숭인1동,5~9세,2022. 3/4,1,6
숭인1동,5~9세,2023. 3/4,3,5
숭인1동,10~14세,2020. 3/4,3,2
숭인1동,10~14세,2022. 3/4,1,2
숭인1동,10~14세,2023. 3/4,2,2
숭인1동,15~19세,2020. 3/4,0,3
숭인1동,15~19세,2022. 3/4,0,6
숭인1동,15~19세,2023. 3/4,2,3
숭인1동,20~24세,2020. 3/4,14,43
숭인1동,20~24세,2022. 3/4,16,30
숭인1동,20~24세,2023. 3/4,17,31
숭인1동,25~29세,2020. 3/4,18,14
숭인1동,25~29세,2022. 3/4,6,33
숭인1동,25~29세,2023. 3/4,11,44
숭인1동,30~34세,2020. 3/4,17,22
숭인1동,30~34세,2022. 3/4,13,17
숭인1동,30~34세,2023. 3/4,18,18
숭인1동,35~39세,2020. 3/4,12,19
숭인1동,35~39세,2022. 3/4,13,16
숭인1동,35~39세,2023. 3/4,12,19
숭인1동,40~44세,2020. 3/4,9,15
숭인1동,40~44세,2022. 3/4,12,7
숭인1동,40~44세,2023. 3/4,10,14
숭인1동,45~49세,2020. 3/4,15,18
숭인1동,45~49세,2022. 3/4,10,15
숭인1동,45~49세,2023. 3/4,11,14
숭인1동,50~54세,2020. 3/4,16,20
숭인1동,50~54세,2022. 3/4,13,15
숭인1동,50~54세,2023. 3/4,13,18
숭인1동,55~59세,2020. 3/4,15,17
숭인1동,55~59세,2022. 3/4,12,9
숭인1동,55~59세,2023. 3/4,14,13
숭인1동,60~64세,2020. 3/4,8,7
숭인1동,60~64세,2022. 3/4,4,5
숭인1동,60~64세,2023. 3/4,8,4
숭인1동,65~69세,2020. 3/4,4,3
숭인1동,65~69세,2022. 3/4,2,3
숭인1동,65~69세,2023. 3/4,2,3
숭인1동,70~74세,2020. 3/4,0,0
숭인1동,70~74세,2022. 3/4,0,1
숭인1동,70~74세,2023. 3/4,0,1
숭인1동,75~79세,2020. 3/4,0,0
숭인1동,75~79세,2022. 3/4,0,0
숭인1동,75~79세,2023. 3/4,0,0
숭인1동,80~84세,2020. 3/4,0,0
숭인1동,80~84세,2022. 3/4,0,0
숭인1동,80~84세,2023. 3/4,0,0
숭인1동,85~89세,2020. 3/4,0,0
숭인1동,85~89세,2022. 3/4,0,0
숭인1동,85~89세,2023. 3/4,0,0
숭인1동,90~94세,2020. 3/4,0,0
숭인1동,90~94세,2022. 3/4,0,0
숭인1동,90~94세,2023. 3/4,0,0
숭인1동,95~99세,2020. 3/4,0,0
숭인1동,95~99세,2022. 3/4,0,0
숭인1동,95~99세,2023. 3/4,0,0
숭인1동,100세 이상,2020. 3/4,0,0
숭인1동,100세 이상,2022. 3/4,0,0
숭인1동,100세 이상,2023. 3/4,0,0
숭인2동,0~4세,2020. 3/4,2,4
숭인2동,0~4세,2022. 3/4,2,4
숭인2동,0~4세,2023. 3/4,3,3
숭인2동,5~9세,2020. 3/4,4,2
숭인2동,5~9세,2022. 3/4,2,2
숭인2동,5~9세,2023. 3/4,2,5
숭인2동,10~14세,2020. 3/4,0,1
숭인2동,10~14세,2022. 3/4,5,3
숭인2동,10~14세,2023. 3/4,2,3
숭인2동,15~19세,2020. 3/4,7,5
숭인2동,15~19세,2022. 3/4,7,12
숭인2동,15~19세,2023. 3/4,11,13
숭인2동,20~24세,2020. 3/4,21,90
숭인2동,20~24세,2022. 3/4,40,178
숭인2동,20~24세,2023. 3/4,38,250
숭인2동,25~29세,2020. 3/4,17,68
숭인2동,25~29세,2022. 3/4,39,139
숭인2동,25~29세,2023. 3/4,47,178
숭인2동,30~34세,2020. 3/4,21,30
숭인2동,30~34세,2022. 3/4,25,44
숭인2동,30~34세,2023. 3/4,23,48
숭인2동,35~39세,2020. 3/4,21,19
숭인2동,35~39세,2022. 3/4,24,23
숭인2동,35~39세,2023. 3/4,27,25
숭인2동,40~44세,2020. 3/4,9,8
숭인2동,40~44세,2022. 3/4,14,8
숭인2동,40~44세,2023. 3/4,13,11
숭인2동,45~49세,2020. 3/4,13,12
숭인2동,45~49세,2022. 3/4,8,7
숭인2동,45~49세,2023. 3/4,11,6
숭인2동,50~54세,2020. 3/4,16,15
숭인2동,50~54세,2022. 3/4,15,12
숭인2동,50~54세,2023. 3/4,25,18
숭인2동,55~59세,2020. 3/4,18,28
숭인2동,55~59세,2022. 3/4,20,19
숭인2동,55~59세,2023. 3/4,14,12
숭인2동,60~64세,2020. 3/4,9,10
숭인2동,60~64세,2022. 3/4,8,7
숭인2동,60~64세,2023. 3/4,7,11
숭인2동,65~69세,2020. 3/4,4,2
숭인2동,65~69세,2022. 3/4,5,6
숭인2동,65~69세,2023. 3/4,7,8
숭인2동,70~74세,2020. 3/4,1,1
숭인2동,70~74세,2022. 3/4,1,1
숭인2동,70~74세,2023. 3/4,0,1
숭인2동,75~79세,2020. 3/4,0,0
숭인2동,75~79세,2022. 3/4,0,0
숭인2동,75~79세,2023. 3/4,1,2
숭인2동,80~84세,2020. 3/4,0,1
숭인2동,80~84세,2022. 3/4,0,0
숭인2동,80~84세,2023. 3/4,0,0
숭인2동,85~89세,2020. 3/4,0,0
숭인2동,85~89세,2022. 3/4,0,0
숭인2동,85~89세,2023. 3/4,0,0
숭인2동,90~94세,2020. 3/4,0,0
숭인2동,90~94세,2022. 3/4,0,0
숭인2동,90~94세,2023. 3/4,0,0
숭인2동,95~99세,2020. 3/4,0,0
숭인2동,95~99세,2022. 3/4,0,0
숭인2동,95~99세,2023. 3/4,0,0
숭인2동,100세 이상,2020. 3/4,0,0
숭인2동,100세 이상,2022. 3/4,0,0
숭인2동,100세 이상,2023. 3/4,0,0
청운효자동,0~4세,2020. 3/4,1,2
청운효자동,0~4세,2022. 3/4,3,3
청운효자동,0~4세,2023. 3/4,3,3
청운효자동,5~9세,2020. 3/4,4,6
청운효자동,5~9세,2022. 3/4,2,4
청운효자동,5~9세,2023. 3/4,1,2
청운효자동,10~14세,2020. 3/4,1,6
청운효자동,10~14세,2022. 3/4,4,5
청운효자동,10~14세,2023. 3/4,1,3
청운효자동,15~19세,2020. 3/4,6,1
청운효자동,15~19세,2022. 3/4,1,1
청운효자동,15~19세,2023. 3/4,1,5
청운효자동,20~24세,2020. 3/4,22,13
청운효자동,20~24세,2022. 3/4,1,2
청운효자동,20~24세,2023. 3/4,1,3
청운효자동,25~29세,2020. 3/4,7,4
청운효자동,25~29세,2022. 3/4,9,9
청운효자동,25~29세,2023. 3/4,8,9
청운효자동,30~34세,2020. 3/4,8,10
청운효자동,30~34세,2022. 3/4,10,2
청운효자동,30~34세,2023. 3/4,5,1
청운효자동,35~39세,2020. 3/4,12,13
청운효자동,35~39세,2022. 3/4,8,11
청운효자동,35~39세,2023. 3/4,8,9
청운효자동,40~44세,2020. 3/4,19,16
청운효자동,40~44세,2022. 3/4,20,15
청운효자동,40~44세,2023. 3/4,10,10
청운효자동,45~49세,2020. 3/4,3,10
청운효자동,45~49세,2022. 3/4,7,14
청운효자동,45~49세,2023. 3/4,12,11
청운효자동,50~54세,2020. 3/4,14,6
청운효자동,50~54세,2022. 3/4,4,9
청운효자동,50~54세,2023. 3/4,2,5
청운효자동,55~59세,2020. 3/4,8,5
청운효자동,55~59세,2022. 3/4,14,4
청운효자동,55~59세,2023. 3/4,8,5
청운효자동,60~64세,2020. 3/4,7,6
청운효자동,60~64세,2022. 3/4,9,6
청운효자동,60~64세,2023. 3/4,4,4
청운효자동,65~69세,2020. 3/4,6,3
청운효자동,65~69세,2022. 3/4,5,2
청운효자동,65~69세,2023. 3/4,2,3
청운효자동,70~74세,2020. 3/4,3,2
청운효자동,70~74세,2022. 3/4,5,2
청운효자동,70~74세,2023. 3/4,4,1
청운효자동,75~79세,2020. 3/4,3,2
청운효자동,75~79세,2022. 3/4,0,1
청운효자동,75~79세,2023. 3/4,1,1
청운효자동,80~84세,2020. 3/4,0,0
청운효자동,80~84세,2022. 3/4,1,1
청운효자동,80~84세,2023. 3/4,1,1
청운효자동,85~89세,2020. 3/4,0,0
청운효자동,85~89세,2022. 3/4,0,0
청운효자동,85~89세,2023. 3/4,0,0
청운효자동,90~94세,2020. 3/4,0,0
청운효자동,90~94세,2022. 3/4,0,0
청운효자동,90~94세,2023. 3/4,0,0
청운효자동,95~99세,2020. 3/4,0,0
청운효자동,95~99세,2022. 3/4,0,0
청운효자동,95~99세,2023. 3/4,0,0
청운효자동,100세 이상,2020. 3/4,0,0
청운효자동,100세 이상,2022. 3/4,0,0
청운효자동,100세 이상,2023. 3/4,0,0
혜화동,0~4세,2020. 3/4,3,4
혜화동,0~4세,2022. 3/4,4,3
혜화동,0~4세,2023. 3/4,5,5
혜화동,5~9세,2020. 3/4,2,2
혜화동,5~9세,2022. 3/4,3,1
혜화동,5~9세,2023. 3/4,4,2
혜화동,10~14세,2020. 3/4,2,1
혜화동,10~14세,2022. 3/4,2,2
혜화동,10~14세,2023. 3/4,2,2
혜화동,15~19세,2020. 3/4,74,178
혜화동,15~19세,2022. 3/4,31,98
혜화동,15~19세,2023. 3/4,62,128
혜화동,20~24세,2020. 3/4,602,1310
혜화동,20~24세,2022. 3/4,496,1279
혜화동,20~24세,2023. 3/4,501,1537
혜화동,25~29세,2020. 3/4,217,327
혜화동,25~29세,2022. 3/4,251,435
혜화동,25~29세,2023. 3/4,291,583
혜화동,30~34세,2020. 3/4,59,76
혜화동,30~34세,2022. 3/4,69,70
혜화동,30~34세,2023. 3/4,82,106
혜화동,35~39세,2020. 3/4,27,31
혜화동,35~39세,2022. 3/4,28,32
혜화동,35~39세,2023. 3/4,29,34
혜화동,40~44세,2020. 3/4,14,15
혜화동,40~44세,2022. 3/4,10,20
혜화동,40~44세,2023. 3/4,12,25
혜화동,45~49세,2020. 3/4,7,11
혜화동,45~49세,2022. 3/4,6,6
혜화동,45~49세,2023. 3/4,9,7
혜화동,50~54세,2020. 3/4,3,4
혜화동,50~54세,2022. 3/4,8,9
혜화동,50~54세,2023. 3/4,11,11
혜화동,55~59세,2020. 3/4,13,11
혜화동,55~59세,2022. 3/4,7,7
혜화동,55~59세,2023. 3/4,4,6
혜화동,60~64세,2020. 3/4,5,2
혜화동,60~64세,2022. 3/4,9,4
혜화동,60~64세,2023. 3/4,11,6
혜화동,65~69세,2020. 3/4,1,0
혜화동,65~69세,2022. 3/4,4,1
혜화동,65~69세,2023. 3/4,3,2
혜화동,70~74세,2020. 3/4,1,2
혜화동,70~74세,2022. 3/4,1,1
혜화동,70~74세,2023. 3/4,0,0
혜화동,75~79세,2020. 3/4,0,0
혜화동,75~79세,2022. 3/4,0,0
혜화동,75~79세,2023. 3/4,1,1
혜화동,80~84세,2020. 3/4,0,0
혜화동,80~84세,2022. 3/4,0,0
혜화동,80~84세,2023. 3/4,0,0
혜화동,85~89세,2020. 3/4,0,1
혜화동,85~89세,2022. 3/4,0,0
혜화동,85~89세,2023. 3/4,0,0
혜화동,90~94세,2020. 3/4,0,0
혜화동,90~94세,2022. 3/4,0,1
혜화동,90~94세,2023. 3/4,0,1
혜화동,95~99세,2020. 3/4,0,0
혜화동,95~99세,2022. 3/4,0,0
혜화동,95~99세,2023. 3/4,0,0
혜화동,100세 이상,2020. 3/4,0,0
혜화동,100세 이상,2022. 3/4,0,0
혜화동,100세 이상,2023. 3/4,0,0
중구,0~4세,2020. 3/4,129,124
중구,0~4세,2021. 3/4,102,91
중구,0~4세,2022. 3/4,114,97
중구,0~4세,2023. 3/4,115,108
중구,5~9세,2020. 3/4,143,141
중구,5~9세,2021. 3/4,142,150
중구,5~9세,2022. 3/4,141,140
중구,5~9세,2023. 3/4,153,136
중구,10~14세,2020. 3/4,104,87
중구,10~14세,2021. 3/4,120,98
중구,10~14세,2022. 3/4,110,113
중구,10~14세,2023. 3/4,139,132
중구,15~19세,2020. 3/4,117,161
중구,15~19세,2021. 3/4,116,124
중구,15~19세,2022. 3/4,126,177
중구,15~19세,2023. 3/4,139,205
중구,20~24세,2020. 3/4,764,1046
중구,20~24세,2021. 3/4,650,961
중구,20~24세,2022. 3/4,673,1125
중구,20~24세,2023. 3/4,667,1168
중구,25~29세,2020. 3/4,559,689
중구,25~29세,2021. 3/4,627,754
중구,25~29세,2022. 3/4,687,922
중구,25~29세,2023. 3/4,791,1083
중구,30~34세,2020. 3/4,508,479
중구,30~34세,2021. 3/4,471,496
중구,30~34세,2022. 3/4,500,527
중구,30~34세,2023. 3/4,549,543
중구,35~39세,2020. 3/4,487,392
중구,35~39세,2021. 3/4,492,390
중구,35~39세,2022. 3/4,478,429
중구,35~39세,2023. 3/4,481,462
중구,40~44세,2020. 3/4,397,274
중구,40~44세,2021. 3/4,403,269
중구,40~44세,2022. 3/4,426,292
중구,40~44세,2023. 3/4,418,317
중구,45~49세,2020. 3/4,344,324
중구,45~49세,2021. 3/4,320,288
중구,45~49세,2022. 3/4,330,287
중구,45~49세,2023. 3/4,362,304
중구,50~54세,2020. 3/4,333,346
중구,50~54세,2021. 3/4,300,321
중구,50~54세,2022. 3/4,321,329
중구,50~54세,2023. 3/4,337,324
중구,55~59세,2020. 3/4,389,429
중구,55~59세,2021. 3/4,312,386
중구,55~59세,2022. 3/4,307,343
중구,55~59세,2023. 3/4,307,326
중구,60~64세,2020. 3/4,208,219
중구,60~64세,2021. 3/4,175,165
중구,60~64세,2022. 3/4,200,210
중구,60~64세,2023. 3/4,197,229
중구,65~69세,2020. 3/4,106,65
중구,65~69세,2021. 3/4,109,88
중구,65~69세,2022. 3/4,116,97
중구,65~69세,2023. 3/4,121,109
중구,70~74세,2020. 3/4,39,33
중구,70~74세,2021. 3/4,46,36
중구,70~74세,2022. 3/4,52,46
중구,70~74세,2023. 3/4,66,54
중구,75~79세,2020. 3/4,23,23
중구,75~79세,2021. 3/4,20,24
중구,75~79세,2022. 3/4,17,19
중구,75~79세,2023. 3/4,13,15
중구,80~84세,2020. 3/4,10,12
중구,80~84세,2021. 3/4,10,14
중구,80~84세,2022. 3/4,11,15
중구,80~84세,2023. 3/4,10,17
중구,85~89세,2020. 3/4,5,7
중구,85~89세,2021. 3/4,4,6
중구,85~89세,2022. 3/4,5,7
중구,85~89세,2023. 3/4,6,10
중구,90~94세,2020. 3/4,2,1
중구,90~94세,2021. 3/4,2,1
중구,90~94세,2022. 3/4,1,3
중구,90~94세,2023. 3/4,2,3
중구,95~99세,2020. 3/4,0,2
중구,95~99세,2021. 3/4,0,2
중구,95~99세,2022. 3/4,0,0
중구,95~99세,2023. 3/4,0,0
중구,100세 이상,2020. 3/4,0,0
중구,100세 이상,2021. 3/4,0,0
중구,100세 이상,2022. 3/4,0,2
중구,100세 이상,2023. 3/4,0,2
소공동,0~4세,2020. 3/4,20,18
소공동,0~4세,2022. 3/4,28,20
소공동,0~4세,2023. 3/4,36,20
소공동,5~9세,2020. 3/4,34,28
소공동,5~9세,2022. 3/4,38,22
소공동,5~9세,2023. 3/4,45,30
소공동,10~14세,2020. 3/4,26,27
